appid,name,publisher,score,genre_Accounting,genre_Action,genre_Adventure,genre_Animation&Modeling,genre_AudioProduction,genre_Casual,genre_Design&Illustration,genre_Documentary,genre_EarlyAccess,genre_Education,genre_FreetoPlay,genre_GameDevelopment,genre_Gore,genre_Indie,genre_MassivelyMultiplayer,genre_Movie,genre_Nudity,genre_PhotoEditing,genre_RPG,genre_Racing,genre_SexualContent,genre_Simulation,genre_SoftwareTraining,genre_Sports,genre_Strategy,genre_Tutorial,genre_Utilities,genre_VideoProduction,genre_Violent,genre_WebPublishing,genre_nan
779340,Total War: THREE KINGDOMS,"SEGA, Feral Interactive (Mac), Feral Interactive (Linux)",25.811054205737054,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
594650,Hunt: Showdown,Crytek,25.807680037875745,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
883710,Resident Evil 2,"CAPCOM Co., Ltd.",25.78440111440453,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9420,Supreme Commander: Forged Alliance,Square Enix,25.73487149822293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
361420,ASTRONEER,System Era Softworks,25.73309228624282,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319630,Life is Strange - Episode 1,"Square Enix, Feral interactive (Mac), Feral Interactive (Linux)",25.71605372857851,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
386360,SMITE,Hi-Rez Studios,25.713521504675494,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55230,Saints Row: The Third,Deep Silver,25.69309036314511,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204360,Castle Crashers,The Behemoth,25.689478486119167,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15370,Heroes of Might & Magic V: Tribes of the East,Ubisoft,25.679519913663068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
698780,Doki Doki Literature Club!,Team Salvato,25.65950307003878,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205100,Dishonored,Bethesda Softworks,25.64688639134293,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10090,Call of Duty: World at War,Activision,25.64026780121683,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433340,Slime Rancher,Monomi Park,25.637833454216725,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
415000,Gamer To Game Developer Series 3: How To Make A Game,GTGD,25.637245025480222,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4700,Total War: MEDIEVAL II – Definitive Edition,"SEGA, Feral Interactive (Mac), Feral Interactive (Linux)",25.63045137721987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
238960,Path of Exile,Grinding Gear Games,25.6296873013048,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
200510,XCOM: Enemy Unknown,"2K, Feral Interactive (Linux)",25.618305250963992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
391540,Undertale,tobyfox,25.60875897819492,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
636480,Ravenfield,SteelRaven7,25.60482688586055,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
329970,KeeperRL,Electric Succubi,25.596525159018704,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
313160,Farming Simulator 15,Giants Software,25.577953702707426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
219740,Don't Starve,Klei Entertainment,25.564674367266445,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
130,Half-Life: Blue Shift,Valve,25.552959473449118,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214950,Total War: ROME II - Emperor Edition,SEGA,25.54227481366992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
346900,AdVenture Capitalist,Hyper Hippo Games,25.532070608262664,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365670,Blender,Blender Foundation,25.5078757891978,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
714010,Aim Lab,Statespace,25.505522939333908,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
213670,South Park: The Stick of Truth,Ubisoft,25.49652719669873,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
204880,Sins of a Solar Empire: Rebellion,Stardock Entertainment,25.480152078048185,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
587710,Xenobox VR,Motion Games Studio,25.47904634007748,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
538680,The Legend of Heroes: Trails of Cold Steel,"XSEED Games, Marvelous USA, Inc.",25.478589763788232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
238460,BattleBlock Theater,The Behemoth,25.47399433988276,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
970570,CHAOS;CHILD,"Spike Chunsoft Co., Ltd.",25.47189954327485,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211420,DARK SOULS: Prepare To Die Edition,BANDAI NAMCO Entertainment,25.44879233412549,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
787480,Phoenix Wright: Ace Attorney Trilogy,"CAPCOM Co., Ltd.",25.42878207670977,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32470,STAR WARS Empire at War - Gold Pack,"LucasArts, Lucasfilm, Disney",25.428324059072622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
274190,Broforce,Devolver Digital,25.42812569698784,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268910,Cuphead,Studio MDHR Entertainment Inc.,25.42497585892047,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500,Left 4 Dead,Valve,25.41897800471642,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
673950,Farm Together,Milkstone Studios,25.412410333822773,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
214730,Space Rangers HD: A War Apart,1C Entertainment,25.407276008821725,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
333640,Caves of Qud,Freehold Games,25.3933796722716,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
504230,Celeste,Matt Makes Games Inc.,25.389891316875943,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269950,X-Plane 11,Laminar Research,25.38855759749845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
550060,Marmoset Toolbag 3,Marmoset LLC,25.3753090905263,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
700330,SCP: Secret Laboratory,Northwood Studios,25.37307839083421,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
644560,Mirror,Paradise Project,25.368823352217703,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
379720,DOOM,Bethesda Softworks,25.35990018747851,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
882710,東方幕華祭 TouHou Makuka Sai ~ Fantastic Danmaku Festival,"東方幕華祭制作组, Starship Studio",25.359703177114657,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207610,The Walking Dead,Skybound Games,25.35944346567361,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331470,Everlasting Summer,Soviet Games,25.359181494353056,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
848450,Subnautica: Below Zero,Unknown Worlds Entertainment,25.32657114764672,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9450,"Warhammer 40,000: Dawn of War - Soulstorm",SEGA,25.315976782794856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
359320,Elite Dangerous,Frontier Developments,25.297067733162976,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
35140,Batman: Arkham Asylum Game of the Year Edition,Warner Bros. Interactive Entertainment,25.292407378747495,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24980,Mass Effect 2 (2010),Electronic Arts,25.286609757086985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
252150,Grimm,Spicyhorse Games,25.27813228142721,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349100,Notrium,Instant Kingdom,25.2739387825103,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
244850,Space Engineers,Keen Software House,25.267605021087704,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
306020,Bloons TD 5,Ninja Kiwi,25.255805089044603,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
253230,A Hat in Time,Gears for Breakfast,25.248849605103,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200260,Batman: Arkham City - Game of the Year Edition,Warner Bros. Interactive Entertainment,25.24415636743576,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238320,Outlast,Red Barrels,25.24216095013816,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362890,Black Mesa,Crowbar Collective,25.231416156504142,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
613100,House Flipper,"Frozen District, PlayWay S.A.",25.22837534489867,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
420,Half-Life 2: Episode Two,Valve,25.2225860186856,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10180,Call of Duty: Modern Warfare 2,Activision,25.21778231111861,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460950,Katana ZERO,Devolver Digital,25.212763256852643,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
682130,Discord Bot Maker,Robert Borghese,25.206363871462266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
40970,Stronghold Crusader HD,FireFly Studios,25.20251018690796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
648800,Raft,Axolot Games,25.202166060501163,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
247080,Crypt of the NecroDancer,"Brace Yourself Games, Klei Entertainment",25.199965100208097,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
531510,Just Shapes & Beats,Berzerk Studio,25.185716300622268,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
843440,Pivot XL,Adamvision Studios,25.182552609474712,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113200,The Binding of Isaac,Edmund McMillen,25.1755981674014,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
584860,Surfasaurus,Red Triangle Games,25.171295422753563,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
620130,Chaos Town,QuickSave,25.16754001668293,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
477910,Wanderer of Teandria,Silentplaygames,25.16730857988288,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219150,Hotline Miami,Devolver Digital,25.16579463423408,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387290,Ori and the Blind Forest: Definitive Edition,Xbox Game Studios,25.15689623879738,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
866800,The Walking Dead: The Final Season,Skybound Games,25.147413207713143,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
383980,Rivals of Aether,Dan Fornace,25.147260958602477,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
677080,Dungeon Manager ZV: Resurrection,Zoo Corporation,25.144638221662216,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1250,Killing Floor,Tripwire Interactive,25.142778791929288,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436670,The Legend of Heroes: Trails in the Sky the 3rd,"XSEED Games, Marvelous USA, Inc.",25.13942356273936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
872820,Football Manager 2019 Touch,SEGA,25.13777257442773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
324160,CLANNAD,Sekai Project,25.13495738154053,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424280,Iron Snout,SnoutUp,25.13326219925423,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
434490,Otem's Defiance,HyperBerry Games,25.124964781410146,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312530,Duck Game,Adult Swim Games,25.12211478223027,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
598230,Ascender,GameChanger Studio,25.120041346916405,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22330,The Elder Scrolls IV: Oblivion Game of the Year Edition,Bethesda Softworks,25.11902073794998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
425040,ComixPlay #1: The Endless Incident,Mongoose Net Ltd.,25.107779676735888,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
412760,Revolve,Rusty Bolt,25.10775418402216,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519860,DUSK,New Blood Interactive,25.10724005240186,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4580,"Warhammer 40,000: Dawn of War - Dark Crusade",SEGA,25.10662144486112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
239030,"Papers, Please",3909,25.105669463843228,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
658620,Wonderful Everyday Down the Rabbit-Hole,Frontwing USA,25.104865032959545,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78000,Bejeweled 3,"PopCap Games, Inc., Electronic Arts",25.101069204477103,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1014270,Plaguepunk Justice,Maris Ozols,25.097371735516056,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
312990,The Expendabros,Devolver Digital,25.0954479138945,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
413420,Danganronpa 2: Goodbye Despair,"Spike Chunsoft Co., Ltd.",25.09543607304312,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370910,Kathy Rain,Raw Fury,25.088556566463005,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41700,S.T.A.L.K.E.R.: Call of Pripyat,GSC Game World,25.08745932939676,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
603960,Monolith,Team D-13,25.085473324754183,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601150,Devil May Cry 5,"CAPCOM Co., Ltd.",25.08529906284464,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515890,Marty Thinks 4D,KittySoft Studios LLC,25.07576750392758,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499580,Crystal Control II,"Virtually Competent, LLC",25.0711204829952,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
667690,Bedlamball,Solidplasma Studios LLC,25.06945293733739,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
391220,Rise of the Tomb Raider,"Square Enix, Feral Interactive (Mac), Feral Interactive (Linux)",25.06468341248265,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242680,Nuclear Throne,Vlambeer,25.061444880775504,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
339800,HuniePop,HuniePot,25.05456816728212,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
8870,BioShock Infinite,2K,25.05282671507484,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
587310,Soma Spirits: Rebalance,Torch60,25.05050019720548,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
447530,VA-11 Hall-A: Cyberpunk Bartender Action,"Ysbryd Games, AGM PLAYISM",25.049239013639447,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
386940,Ultimate Chicken Horse,Clever Endeavour Games,25.04871896261356,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620340,Cubrick,热泉 RedSpring,25.04858626809534,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
638970,Yakuza 0,SEGA,25.04649598403731,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
802880,Muv-Luv (マブラヴ),aNCHOR Inc.,25.03180351416401,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380,Half-Life 2: Episode One,Valve,25.02715533894319,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
597170,Clone Drone in the Danger Zone,Doborog Games,25.02634645467022,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223330,Sea Dogs: To Each His Own - Pirate Open World RPG,"Akella, Valkyrie Initiative",25.0244924551483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
582350,Zombie Killin',SamStar Enterprises Inc.,25.024490037613766,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700880,Kingdom: The Far Reaches,Interplay,25.02264190193095,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
624080,Cyberia,Interplay Entertainment Corp.,25.01987830529374,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
920640,Emitters - Drone Invasions,Emitters,25.018460678911072,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50130,Mafia II (Classic),2K,25.0178187338426,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
632880,The Majesty of Colors Remastered,Future Proof Games,25.017483435864484,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
797570,Go Morse Go! Arcade Edition,Impostor Cat Games,25.01644846324323,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
819940,Rum Ram,"Pavlos Alifragis, Purple Cow",25.015715870498287,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1045130,Raatihuone,Clever Simulation Entertainment,25.013499570234668,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502920,Gunnihilation,Robo Pixel Games,25.013276808018155,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280220,Creeper World 3: Arc Eternal,Knuckle Cracker,25.012766797980994,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
491240,Lil Big Invasion,Andreas Britten,25.01117099736191,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
889290,Echoes World,Maximus Ludos Studios,25.01087221817526,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
568490,Frog Hop,Tiny Warrior Games,25.010393370419692,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577150,ICEBOX: Speedgunner,Capricorn 76 Pty Ltd,25.0098941149732,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
917050,Find The Balance,Wastelands Interactive,25.009109837673268,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
753980,ARK -the lost fairytale-,Narrator,25.008950175751675,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
595270,Million to One Hero,Over the Top Games,25.006164878151,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
597120,The Filmmaker - A Text Adventure,Unimatrix Productions,25.005948070766365,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
744170,Starfighter Neon,MadeOfDinosaurs,25.0057652195242,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
942200,Rocket Boots Mania,Contra Concept,25.005635908898373,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
432390,Weekend Drive,GTGD,25.005522343830684,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
